Metrics,Num_Neighbors,PCA_Components,N_Random_States,Score
wminkowski,2,7,2,0.5296442687747036
wminkowski,2,7,3,0.4901185770750988
wminkowski,2,7,4,0.4743083003952569
wminkowski,2,7,5,0.4624505928853755
wminkowski,2,7,6,0.38735177865612647
wminkowski,2,7,7,0.4268774703557312
wminkowski,2,7,8,0.5889328063241107
wminkowski,2,7,9,0.5019762845849802
wminkowski,2,7,10,0.5177865612648221
wminkowski,2,7,11,0.48616600790513836
wminkowski,2,7,12,0.4308300395256917
wminkowski,2,7,13,0.4426877470355731
wminkowski,2,7,14,0.4980237154150198
wminkowski,2,7,15,0.44664031620553357
wminkowski,2,7,16,0.48221343873517786
wminkowski,2,7,17,0.42292490118577075
wminkowski,2,7,18,0.5217391304347826
wminkowski,2,7,19,0.5138339920948617
wminkowski,2,7,20,0.4150197628458498
wminkowski,2,8,1,0.4189723320158103
wminkowski,2,8,2,0.3952569169960474
wminkowski,2,8,3,0.5612648221343873
wminkowski,2,8,4,0.4743083003952569
wminkowski,2,8,5,0.549407114624506
wminkowski,2,8,6,0.5019762845849802
wminkowski,2,8,7,0.3359683794466403
wminkowski,2,8,8,0.5375494071146245
wminkowski,2,8,9,0.4901185770750988
wminkowski,2,8,10,0.5098814229249012
wminkowski,2,8,11,0.549407114624506
wminkowski,2,8,12,0.2924901185770751
wminkowski,2,8,13,0.5296442687747036
wminkowski,2,8,14,0.549407114624506
wminkowski,2,8,15,0.44664031620553357
wminkowski,2,8,16,0.5454545454545454
wminkowski,2,8,17,0.5019762845849802
wminkowski,2,8,18,0.5059288537549407
wminkowski,2,8,19,0.4901185770750988
wminkowski,2,8,20,0.4980237154150198
wminkowski,2,9,1,0.6007905138339921
wminkowski,2,9,2,0.42292490118577075
wminkowski,2,9,3,0.45849802371541504
wminkowski,2,9,4,0.5296442687747036
wminkowski,2,9,5,0.5335968379446641
wminkowski,2,9,6,0.49407114624505927
wminkowski,2,9,7,0.48616600790513836
wminkowski,2,9,8,0.6047430830039525
wminkowski,2,9,9,0.549407114624506
wminkowski,2,9,10,0.5375494071146245
wminkowski,2,9,11,0.5612648221343873
wminkowski,2,9,12,0.41106719367588934
wminkowski,2,9,13,0.5968379446640316
wminkowski,2,9,14,0.525691699604743
wminkowski,2,9,15,0.5098814229249012
wminkowski,2,9,16,0.48221343873517786
wminkowski,2,9,17,0.4901185770750988
wminkowski,2,9,18,0.4901185770750988
wminkowski,2,9,19,0.49407114624505927
wminkowski,2,9,20,0.4901185770750988
wminkowski,2,10,1,0.5454545454545454
wminkowski,2,10,2,0.5217391304347826
wminkowski,2,10,3,0.5177865612648221
wminkowski,2,10,4,0.5889328063241107
wminkowski,2,10,5,0.5177865612648221
wminkowski,2,10,6,0.4782608695652174
wminkowski,2,10,7,0.4624505928853755
wminkowski,2,10,8,0.5296442687747036
wminkowski,2,10,9,0.48616600790513836
wminkowski,2,10,10,0.541501976284585
wminkowski,2,10,11,0.5810276679841897
wminkowski,2,10,12,0.4980237154150198
wminkowski,2,10,13,0.5059288537549407
wminkowski,2,10,14,0.5296442687747036
wminkowski,2,10,15,0.4426877470355731
wminkowski,2,10,16,0.5533596837944664
wminkowski,2,10,17,0.5454545454545454
wminkowski,2,10,18,0.4624505928853755
wminkowski,2,10,19,0.4980237154150198
wminkowski,2,10,20,0.6047430830039525
wminkowski,2,11,1,0.5019762845849802
wminkowski,2,11,2,0.5533596837944664
wminkowski,2,11,3,0.4901185770750988
wminkowski,2,11,4,0.6126482213438735
wminkowski,2,11,5,0.525691699604743
wminkowski,2,11,6,0.48221343873517786
wminkowski,2,11,7,0.4980237154150198
wminkowski,2,11,8,0.525691699604743
wminkowski,2,11,9,0.549407114624506
wminkowski,2,11,10,0.5098814229249012
wminkowski,2,11,11,0.6007905138339921
wminkowski,2,11,12,0.466403162055336
wminkowski,2,11,13,0.5731225296442688
wminkowski,2,11,14,0.4624505928853755
wminkowski,2,11,15,0.5098814229249012
wminkowski,2,11,16,0.5731225296442688
wminkowski,2,11,17,0.5177865612648221
wminkowski,2,11,18,0.5138339920948617
wminkowski,2,11,19,0.48221343873517786
wminkowski,2,11,20,0.5533596837944664
wminkowski,2,12,1,0.5533596837944664
wminkowski,2,12,2,0.5889328063241107
wminkowski,2,12,3,0.5138339920948617
wminkowski,2,12,4,0.5177865612648221
wminkowski,2,12,5,0.4624505928853755
wminkowski,2,12,6,0.4980237154150198
wminkowski,2,12,7,0.5968379446640316
wminkowski,2,12,8,0.5019762845849802
wminkowski,2,12,9,0.466403162055336
wminkowski,2,12,10,0.5019762845849802
wminkowski,2,12,11,0.49407114624505927
wminkowski,2,12,12,0.49407114624505927
wminkowski,2,12,13,0.541501976284585
wminkowski,2,12,14,0.48616600790513836
wminkowski,2,12,15,0.48616600790513836
wminkowski,2,12,16,0.5928853754940712
wminkowski,2,12,17,0.4624505928853755
wminkowski,2,12,18,0.5454545454545454
wminkowski,2,12,19,0.5138339920948617
wminkowski,2,12,20,0.5533596837944664
wminkowski,2,13,1,0.49407114624505927
wminkowski,2,13,2,0.5731225296442688
wminkowski,2,13,3,0.47035573122529645
wminkowski,2,13,4,0.5731225296442688
wminkowski,2,13,5,0.5177865612648221
wminkowski,2,13,6,0.5454545454545454
wminkowski,2,13,7,0.5335968379446641
wminkowski,2,13,8,0.5652173913043478
wminkowski,2,13,9,0.5335968379446641
wminkowski,2,13,10,0.5296442687747036
wminkowski,2,13,11,0.5810276679841897
wminkowski,2,13,12,0.5177865612648221
wminkowski,2,13,13,0.5810276679841897
wminkowski,2,13,14,0.48221343873517786
wminkowski,2,13,15,0.4980237154150198
wminkowski,2,13,16,0.5335968379446641
wminkowski,2,13,17,0.4308300395256917
wminkowski,2,13,18,0.48616600790513836
wminkowski,2,13,19,0.48221343873517786
wminkowski,2,13,20,0.5059288537549407
wminkowski,2,14,1,0.4901185770750988
wminkowski,2,14,2,0.4743083003952569
wminkowski,2,14,3,0.5968379446640316
wminkowski,2,14,4,0.4505928853754941
wminkowski,2,14,5,0.5533596837944664
wminkowski,2,14,6,0.525691699604743
wminkowski,2,14,7,0.5335968379446641
wminkowski,2,14,8,0.5177865612648221
wminkowski,2,14,9,0.4901185770750988
wminkowski,2,14,10,0.5138339920948617
wminkowski,2,14,11,0.48221343873517786
wminkowski,2,14,12,0.4505928853754941
wminkowski,2,14,13,0.5573122529644269
wminkowski,2,14,14,0.6086956521739131
wminkowski,2,14,15,0.4308300395256917
wminkowski,2,14,16,0.5217391304347826
wminkowski,2,14,17,0.42292490118577075
wminkowski,2,14,18,0.5454545454545454
wminkowski,2,14,19,0.43478260869565216
wminkowski,2,14,20,0.5296442687747036
wminkowski,2,15,1,0.5810276679841897
wminkowski,2,15,2,0.5375494071146245
wminkowski,2,15,3,0.541501976284585
wminkowski,2,15,4,0.5691699604743083
wminkowski,2,15,5,0.5849802371541502
wminkowski,2,15,6,0.47035573122529645
wminkowski,2,15,7,0.5335968379446641
wminkowski,2,15,8,0.48616600790513836
wminkowski,2,15,9,0.466403162055336
wminkowski,2,15,10,0.5019762845849802
wminkowski,2,15,11,0.5138339920948617
wminkowski,2,15,12,0.5573122529644269
wminkowski,2,15,13,0.5375494071146245
wminkowski,2,15,14,0.616600790513834
wminkowski,2,15,15,0.5059288537549407
wminkowski,2,15,16,0.466403162055336
wminkowski,2,15,17,0.6205533596837944
wminkowski,2,15,18,0.4901185770750988
wminkowski,2,15,19,0.48616600790513836
wminkowski,2,15,20,0.47035573122529645
wminkowski,2,20,1,0.48221343873517786
wminkowski,2,20,2,0.5059288537549407
wminkowski,2,20,3,0.5138339920948617
wminkowski,2,20,4,0.5296442687747036
wminkowski,2,20,5,0.5177865612648221
wminkowski,2,20,6,0.5059288537549407
wminkowski,2,20,7,0.5454545454545454
wminkowski,2,20,8,0.6007905138339921
wminkowski,2,20,9,0.4426877470355731
wminkowski,2,20,10,0.5454545454545454
wminkowski,2,20,11,0.5059288537549407
wminkowski,2,20,12,0.5098814229249012
wminkowski,2,20,13,0.5731225296442688
wminkowski,2,20,14,0.4980237154150198
wminkowski,2,20,15,0.43873517786561267
wminkowski,2,20,16,0.5019762845849802
wminkowski,2,20,17,0.5177865612648221
wminkowski,2,20,18,0.5612648221343873
wminkowski,2,20,19,0.525691699604743
wminkowski,2,20,20,0.525691699604743
wminkowski,2,25,1,0.5770750988142292
wminkowski,2,25,2,0.549407114624506
wminkowski,2,25,3,0.49407114624505927
wminkowski,2,25,4,0.5019762845849802
wminkowski,2,25,5,0.5652173913043478
wminkowski,2,25,6,0.48221343873517786
wminkowski,2,25,7,0.549407114624506
wminkowski,2,25,8,0.5098814229249012
wminkowski,2,25,9,0.5138339920948617
wminkowski,2,25,10,0.5296442687747036
wminkowski,2,25,11,0.541501976284585
wminkowski,2,25,12,0.5217391304347826
wminkowski,2,25,13,0.616600790513834
wminkowski,2,25,14,0.5731225296442688
wminkowski,2,25,15,0.525691699604743
wminkowski,2,25,16,0.5573122529644269
wminkowski,2,25,17,0.6205533596837944
wminkowski,2,25,18,0.5019762845849802
wminkowski,2,25,19,0.5177865612648221
wminkowski,2,25,20,0.48616600790513836
wminkowski,2,30,1,0.5454545454545454
wminkowski,2,30,2,0.47035573122529645
wminkowski,2,30,3,0.5296442687747036
wminkowski,2,30,4,0.5454545454545454
wminkowski,2,30,5,0.541501976284585
wminkowski,2,30,6,0.5810276679841897
wminkowski,2,30,7,0.5533596837944664
wminkowski,2,30,8,0.541501976284585
wminkowski,2,30,9,0.525691699604743
wminkowski,2,30,10,0.5138339920948617
wminkowski,2,30,11,0.5612648221343873
wminkowski,2,30,12,0.5573122529644269
wminkowski,2,30,13,0.466403162055336
wminkowski,2,30,14,0.6561264822134387
wminkowski,2,30,15,0.5691699604743083
wminkowski,2,30,16,0.5138339920948617
wminkowski,2,30,17,0.5335968379446641
wminkowski,2,30,18,0.5770750988142292
wminkowski,2,30,19,0.4980237154150198
wminkowski,2,30,20,0.44664031620553357
wminkowski,2,35,1,0.5573122529644269
wminkowski,2,35,2,0.5098814229249012
wminkowski,2,35,3,0.525691699604743
wminkowski,2,35,4,0.5968379446640316
wminkowski,2,35,5,0.549407114624506
wminkowski,2,35,6,0.5019762845849802
wminkowski,2,35,7,0.5138339920948617
wminkowski,2,35,8,0.5849802371541502
wminkowski,2,35,9,0.5849802371541502
wminkowski,2,35,10,0.541501976284585
wminkowski,2,35,11,0.6086956521739131
wminkowski,2,35,12,0.5612648221343873
wminkowski,2,35,13,0.5928853754940712
wminkowski,2,35,14,0.5573122529644269
wminkowski,2,35,15,0.5928853754940712
wminkowski,2,35,16,0.525691699604743
wminkowski,2,35,17,0.6086956521739131
wminkowski,2,35,18,0.5217391304347826
wminkowski,2,35,19,0.6086956521739131
wminkowski,2,35,20,0.6363636363636364
wminkowski,2,40,1,0.5889328063241107
wminkowski,2,40,2,0.5177865612648221
wminkowski,2,40,3,0.6047430830039525
wminkowski,2,40,4,0.6007905138339921
wminkowski,2,40,5,0.5652173913043478
wminkowski,2,40,6,0.5573122529644269
wminkowski,2,40,7,0.525691699604743
wminkowski,2,40,8,0.4505928853754941
wminkowski,2,40,9,0.45849802371541504
wminkowski,2,40,10,0.6126482213438735
wminkowski,2,40,11,0.5928853754940712
wminkowski,2,40,12,0.5849802371541502
wminkowski,2,40,13,0.5770750988142292
wminkowski,2,40,14,0.5573122529644269
wminkowski,2,40,15,0.5454545454545454
wminkowski,2,40,16,0.525691699604743
wminkowski,2,40,17,0.5573122529644269
wminkowski,2,40,18,0.5573122529644269
wminkowski,2,40,19,0.5177865612648221
wminkowski,2,40,20,0.5454545454545454
wminkowski,2,45,1,0.5098814229249012
wminkowski,2,45,2,0.6086956521739131
wminkowski,2,45,3,0.6007905138339921
wminkowski,2,45,4,0.5889328063241107
wminkowski,2,45,5,0.5217391304347826
wminkowski,2,45,6,0.5889328063241107
wminkowski,2,45,7,0.5454545454545454
wminkowski,2,45,8,0.5098814229249012
wminkowski,2,45,9,0.5098814229249012
wminkowski,2,45,10,0.4901185770750988
wminkowski,2,45,11,0.5375494071146245
wminkowski,2,45,12,0.5691699604743083
wminkowski,2,45,13,0.5810276679841897
wminkowski,2,45,14,0.5810276679841897
wminkowski,2,45,15,0.6047430830039525
wminkowski,2,45,16,0.5968379446640316
wminkowski,2,45,17,0.6126482213438735
wminkowski,2,45,18,0.4782608695652174
wminkowski,2,45,19,0.5928853754940712
wminkowski,2,45,20,0.5533596837944664
wminkowski,2,50,1,0.5612648221343873
wminkowski,2,50,2,0.5889328063241107
wminkowski,2,50,3,0.5691699604743083
wminkowski,2,50,4,0.5533596837944664
wminkowski,2,50,5,0.541501976284585
wminkowski,2,50,6,0.5968379446640316
wminkowski,2,50,7,0.5019762845849802
wminkowski,2,50,8,0.6047430830039525
wminkowski,2,50,9,0.42292490118577075
wminkowski,2,50,10,0.5454545454545454
wminkowski,2,50,11,0.5652173913043478
wminkowski,2,50,12,0.5335968379446641
wminkowski,2,50,13,0.5731225296442688
wminkowski,2,50,14,0.5731225296442688
wminkowski,2,50,15,0.5177865612648221
wminkowski,2,50,16,0.5691699604743083
wminkowski,2,50,17,0.616600790513834
wminkowski,2,50,18,0.5928853754940712
wminkowski,2,50,19,0.5968379446640316
wminkowski,2,50,20,0.6126482213438735
wminkowski,2,55,1,0.525691699604743
wminkowski,2,55,2,0.5454545454545454
wminkowski,2,55,3,0.5810276679841897
wminkowski,2,55,4,0.5889328063241107
wminkowski,2,55,5,0.6047430830039525
wminkowski,2,55,6,0.5810276679841897
wminkowski,2,55,7,0.5533596837944664
wminkowski,2,55,8,0.5889328063241107
wminkowski,2,55,9,0.5098814229249012
wminkowski,2,55,10,0.5810276679841897
wminkowski,2,55,11,0.6007905138339921
wminkowski,2,55,12,0.5217391304347826
wminkowski,2,55,13,0.616600790513834
wminkowski,2,55,14,0.6442687747035574
wminkowski,2,55,15,0.5296442687747036
wminkowski,2,55,16,0.6245059288537549
wminkowski,2,55,17,0.6086956521739131
wminkowski,2,55,18,0.5612648221343873
wminkowski,2,55,19,0.5731225296442688
wminkowski,2,55,20,0.5731225296442688
wminkowski,2,60,1,0.5770750988142292
wminkowski,2,60,2,0.5810276679841897
wminkowski,2,60,3,0.4782608695652174
wminkowski,2,60,4,0.5849802371541502
wminkowski,2,60,5,0.5810276679841897
wminkowski,2,60,6,0.541501976284585
wminkowski,2,60,7,0.5573122529644269
wminkowski,2,60,8,0.541501976284585
wminkowski,2,60,9,0.5652173913043478
wminkowski,2,60,10,0.525691699604743
wminkowski,2,60,11,0.5770750988142292
wminkowski,2,60,12,0.5533596837944664
wminkowski,2,60,13,0.5652173913043478
wminkowski,2,60,14,0.5968379446640316
wminkowski,2,60,15,0.5019762845849802
wminkowski,2,60,16,0.6047430830039525
wminkowski,2,60,17,0.541501976284585
wminkowski,2,60,18,0.5573122529644269
wminkowski,2,60,19,0.6324110671936759
wminkowski,2,60,20,0.6007905138339921
wminkowski,2,65,1,0.616600790513834
wminkowski,2,65,2,0.5731225296442688
wminkowski,2,65,3,0.5889328063241107
wminkowski,2,65,4,0.5889328063241107
wminkowski,2,65,5,0.5770750988142292
wminkowski,2,65,6,0.5138339920948617
wminkowski,2,65,7,0.5217391304347826
wminkowski,2,65,8,0.5770750988142292
wminkowski,2,65,9,0.5849802371541502
wminkowski,2,65,10,0.4505928853754941
wminkowski,2,65,11,0.5731225296442688
wminkowski,2,65,12,0.5652173913043478
wminkowski,2,65,13,0.6205533596837944
wminkowski,2,65,14,0.616600790513834
wminkowski,2,65,15,0.549407114624506
wminkowski,2,65,16,0.549407114624506
wminkowski,2,65,17,0.5810276679841897
wminkowski,2,65,18,0.5612648221343873
wminkowski,2,65,19,0.49407114624505927
wminkowski,2,65,20,0.5810276679841897
wminkowski,2,70,1,0.6363636363636364
wminkowski,2,70,2,0.5652173913043478
wminkowski,2,70,3,0.5019762845849802
wminkowski,2,70,4,0.5810276679841897
wminkowski,2,70,5,0.5810276679841897
wminkowski,2,70,6,0.5098814229249012
wminkowski,2,70,7,0.6442687747035574
wminkowski,2,70,8,0.5573122529644269
wminkowski,2,70,9,0.5928853754940712
wminkowski,2,70,10,0.6324110671936759
wminkowski,2,70,11,0.5691699604743083
wminkowski,2,70,12,0.5652173913043478
wminkowski,2,70,13,0.6284584980237155
wminkowski,2,70,14,0.48221343873517786
wminkowski,2,70,15,0.549407114624506
wminkowski,2,70,16,0.5691699604743083
wminkowski,2,70,17,0.6047430830039525
wminkowski,2,70,18,0.5968379446640316
wminkowski,2,70,19,0.5573122529644269
wminkowski,2,70,20,0.6086956521739131
wminkowski,2,75,1,0.5138339920948617
wminkowski,2,75,2,0.541501976284585
wminkowski,2,75,3,0.5889328063241107
wminkowski,2,75,4,0.5573122529644269
wminkowski,2,75,5,0.5968379446640316
wminkowski,2,75,6,0.5810276679841897
wminkowski,2,75,7,0.5335968379446641
wminkowski,2,75,8,0.5770750988142292
wminkowski,2,75,9,0.5573122529644269
wminkowski,2,75,10,0.5731225296442688
wminkowski,2,75,11,0.5019762845849802
wminkowski,2,75,12,0.5454545454545454
wminkowski,2,75,13,0.5889328063241107
wminkowski,2,75,14,0.6047430830039525
wminkowski,2,75,15,0.5849802371541502
wminkowski,2,75,16,0.5217391304347826
wminkowski,2,75,17,0.6086956521739131
wminkowski,2,75,18,0.47035573122529645
wminkowski,2,75,19,0.6086956521739131
wminkowski,2,75,20,0.6086956521739131
wminkowski,3,0,2,0.6126482213438735
wminkowski,3,0,3,0.6284584980237155
wminkowski,3,0,4,0.6482213438735178
wminkowski,3,0,5,0.5968379446640316
wminkowski,3,0,6,0.6086956521739131
wminkowski,3,0,7,0.6561264822134387
wminkowski,3,0,8,0.6403162055335968
wminkowski,3,0,9,0.6482213438735178
wminkowski,3,0,10,0.6719367588932806
wminkowski,3,0,11,0.616600790513834
wminkowski,3,0,12,0.6600790513833992
wminkowski,3,0,13,0.6521739130434783
wminkowski,3,0,14,0.6482213438735178
wminkowski,3,0,15,0.6126482213438735
wminkowski,3,0,16,0.5889328063241107
wminkowski,3,0,17,0.6442687747035574
wminkowski,3,0,18,0.6205533596837944
wminkowski,3,0,19,0.6126482213438735
wminkowski,3,0,20,0.6363636363636364
wminkowski,3,2,1,0.36363636363636365
wminkowski,3,2,2,0.31620553359683795
wminkowski,3,2,3,0.35177865612648224
wminkowski,3,2,4,0.31620553359683795
wminkowski,3,2,5,0.2845849802371542
wminkowski,3,2,6,0.31620553359683795
wminkowski,3,2,7,0.31620553359683795
wminkowski,3,2,8,0.38735177865612647
wminkowski,3,2,9,0.308300395256917
wminkowski,3,2,10,0.2924901185770751
wminkowski,3,2,11,0.3438735177865613
wminkowski,3,2,12,0.3241106719367589
wminkowski,3,2,13,0.32806324110671936
wminkowski,3,2,14,0.36363636363636365
wminkowski,3,2,15,0.31620553359683795
wminkowski,3,2,16,0.34782608695652173
wminkowski,3,2,17,0.35177865612648224
wminkowski,3,2,18,0.308300395256917
wminkowski,3,2,19,0.28063241106719367
wminkowski,3,2,20,0.308300395256917
wminkowski,3,3,1,0.35968379446640314
wminkowski,3,3,2,0.30434782608695654
wminkowski,3,3,3,0.4150197628458498
wminkowski,3,3,4,0.3438735177865613
wminkowski,3,3,5,0.3715415019762846
wminkowski,3,3,6,0.36363636363636365
wminkowski,3,3,7,0.3675889328063241
wminkowski,3,3,8,0.41106719367588934
wminkowski,3,3,9,0.40711462450592883
wminkowski,3,3,10,0.35177865612648224
wminkowski,3,3,11,0.3675889328063241
wminkowski,3,3,12,0.4150197628458498
wminkowski,3,3,13,0.4308300395256917
wminkowski,3,3,14,0.41106719367588934
wminkowski,3,3,15,0.42292490118577075
wminkowski,3,3,16,0.3794466403162055
wminkowski,3,3,17,0.40711462450592883
wminkowski,3,3,18,0.4150197628458498
wminkowski,3,3,19,0.37549407114624506
wminkowski,3,3,20,0.3952569169960474
wminkowski,3,4,1,0.48616600790513836
wminkowski,3,4,2,0.4782608695652174
wminkowski,3,4,3,0.525691699604743
wminkowski,3,4,4,0.4268774703557312
wminkowski,3,4,5,0.4308300395256917
wminkowski,3,4,6,0.35177865612648224
wminkowski,3,4,7,0.4308300395256917
wminkowski,3,4,8,0.48616600790513836
wminkowski,3,4,9,0.4268774703557312
wminkowski,3,4,10,0.48221343873517786
wminkowski,3,4,11,0.4624505928853755
wminkowski,3,4,12,0.39920948616600793
wminkowski,3,4,13,0.3794466403162055
wminkowski,3,4,14,0.4308300395256917
wminkowski,3,4,15,0.3952569169960474
wminkowski,3,4,16,0.4308300395256917
wminkowski,3,4,17,0.4031620553359684
wminkowski,3,4,18,0.4189723320158103
wminkowski,3,4,19,0.39920948616600793
wminkowski,3,4,20,0.466403162055336
wminkowski,3,5,1,0.45849802371541504
wminkowski,3,5,2,0.39920948616600793
wminkowski,3,5,3,0.4268774703557312
wminkowski,3,5,4,0.5217391304347826
wminkowski,3,5,5,0.5217391304347826
wminkowski,3,5,6,0.4189723320158103
wminkowski,3,5,7,0.40711462450592883
wminkowski,3,5,8,0.4743083003952569
wminkowski,3,5,9,0.49407114624505927
wminkowski,3,5,10,0.5335968379446641
wminkowski,3,5,11,0.45849802371541504
wminkowski,3,5,12,0.4268774703557312
wminkowski,3,5,13,0.4980237154150198
wminkowski,3,5,14,0.4980237154150198
wminkowski,3,5,15,0.4268774703557312
wminkowski,3,5,16,0.41106719367588934
wminkowski,3,5,17,0.39920948616600793
wminkowski,3,5,18,0.466403162055336
wminkowski,3,5,19,0.37549407114624506
wminkowski,3,5,20,0.38735177865612647
wminkowski,3,6,1,0.5691699604743083
wminkowski,3,6,2,0.45454545454545453
wminkowski,3,6,3,0.44664031620553357
wminkowski,3,6,4,0.5019762845849802
wminkowski,3,6,5,0.5019762845849802
wminkowski,3,6,6,0.4743083003952569
wminkowski,3,6,7,0.43478260869565216
wminkowski,3,6,8,0.541501976284585
wminkowski,3,6,9,0.4743083003952569
wminkowski,3,6,10,0.4743083003952569
wminkowski,3,6,11,0.49407114624505927
wminkowski,3,6,12,0.5138339920948617
wminkowski,3,6,13,0.4980237154150198
wminkowski,3,6,14,0.4782608695652174
wminkowski,3,6,15,0.4624505928853755
wminkowski,3,6,16,0.41106719367588934
wminkowski,3,6,17,0.525691699604743
wminkowski,3,6,18,0.4782608695652174
wminkowski,3,6,19,0.30434782608695654
wminkowski,3,6,20,0.5335968379446641
wminkowski,3,7,1,0.5098814229249012
wminkowski,3,7,2,0.4624505928853755
wminkowski,3,7,3,0.4901185770750988
wminkowski,3,7,4,0.45849802371541504
wminkowski,3,7,5,0.5059288537549407
wminkowski,3,7,6,0.4031620553359684
wminkowski,3,7,7,0.47035573122529645
wminkowski,3,7,8,0.5138339920948617
wminkowski,3,7,9,0.4901185770750988
wminkowski,3,7,10,0.4782608695652174
wminkowski,3,7,11,0.49407114624505927
wminkowski,3,7,12,0.5098814229249012
wminkowski,3,7,13,0.5731225296442688
wminkowski,3,7,14,0.5691699604743083
wminkowski,3,7,15,0.49407114624505927
wminkowski,3,7,16,0.5296442687747036
wminkowski,3,7,17,0.525691699604743
wminkowski,3,7,18,0.5652173913043478
wminkowski,3,7,19,0.4980237154150198
wminkowski,3,7,20,0.5928853754940712
wminkowski,3,8,1,0.5454545454545454
wminkowski,3,8,2,0.4189723320158103
wminkowski,3,8,3,0.5375494071146245
wminkowski,3,8,4,0.549407114624506
wminkowski,3,8,5,0.5296442687747036
wminkowski,3,8,6,0.4743083003952569
wminkowski,3,8,7,0.4782608695652174
wminkowski,3,8,8,0.5019762845849802
wminkowski,3,8,9,0.5810276679841897
wminkowski,3,8,10,0.5849802371541502
wminkowski,3,8,11,0.616600790513834
wminkowski,3,8,12,0.525691699604743
wminkowski,3,8,13,0.525691699604743
wminkowski,3,8,14,0.5296442687747036
wminkowski,3,8,15,0.4980237154150198
wminkowski,3,8,16,0.44664031620553357
wminkowski,3,8,17,0.4308300395256917
wminkowski,3,8,18,0.45454545454545453
wminkowski,3,8,19,0.48616600790513836
wminkowski,3,8,20,0.5691699604743083
wminkowski,3,9,1,0.5652173913043478
wminkowski,3,9,2,0.525691699604743
wminkowski,3,9,3,0.5177865612648221
wminkowski,3,9,4,0.4901185770750988
wminkowski,3,9,5,0.525691699604743
wminkowski,3,9,6,0.5375494071146245
wminkowski,3,9,7,0.5454545454545454
wminkowski,3,9,8,0.5059288537549407
wminkowski,3,9,9,0.45849802371541504
wminkowski,3,9,10,0.5217391304347826
wminkowski,3,9,11,0.5849802371541502
wminkowski,3,9,12,0.5217391304347826
wminkowski,3,9,13,0.5928853754940712
wminkowski,3,9,14,0.5454545454545454
wminkowski,3,9,15,0.4782608695652174
wminkowski,3,9,16,0.6126482213438735
wminkowski,3,9,17,0.44664031620553357
wminkowski,3,9,18,0.5454545454545454
wminkowski,3,9,19,0.5019762845849802
wminkowski,3,9,20,0.541501976284585
wminkowski,3,10,1,0.5019762845849802
wminkowski,3,10,2,0.5177865612648221
wminkowski,3,10,3,0.5612648221343873
wminkowski,3,10,4,0.49407114624505927
wminkowski,3,10,5,0.5691699604743083
wminkowski,3,10,6,0.45849802371541504
wminkowski,3,10,7,0.49407114624505927
wminkowski,3,10,8,0.5612648221343873
wminkowski,3,10,9,0.541501976284585
wminkowski,3,10,10,0.5019762845849802
wminkowski,3,10,11,0.5098814229249012
wminkowski,3,10,12,0.5098814229249012
wminkowski,3,10,13,0.5770750988142292
wminkowski,3,10,14,0.525691699604743
wminkowski,3,10,15,0.47035573122529645
wminkowski,3,10,16,0.5217391304347826
wminkowski,3,10,17,0.5573122529644269
wminkowski,3,10,18,0.5177865612648221
wminkowski,3,10,19,0.5059288537549407
wminkowski,3,10,20,0.4901185770750988
wminkowski,3,11,1,0.49407114624505927
wminkowski,3,11,2,0.5296442687747036
wminkowski,3,11,3,0.5533596837944664
wminkowski,3,11,4,0.5375494071146245
wminkowski,3,11,5,0.5691699604743083
wminkowski,3,11,6,0.5612648221343873
wminkowski,3,11,7,0.5691699604743083
wminkowski,3,11,8,0.5375494071146245
wminkowski,3,11,9,0.5889328063241107
wminkowski,3,11,10,0.5454545454545454
wminkowski,3,11,11,0.5691699604743083
wminkowski,3,11,12,0.5296442687747036
wminkowski,3,11,13,0.5454545454545454
wminkowski,3,11,14,0.4624505928853755
wminkowski,3,11,15,0.47035573122529645
wminkowski,3,11,16,0.5098814229249012
wminkowski,3,11,17,0.5335968379446641
wminkowski,3,11,18,0.5454545454545454
wminkowski,3,11,19,0.4782608695652174
wminkowski,3,11,20,0.5098814229249012
wminkowski,3,12,1,0.5375494071146245
wminkowski,3,12,2,0.525691699604743
wminkowski,3,12,3,0.5533596837944664
wminkowski,3,12,4,0.5098814229249012
wminkowski,3,12,5,0.5019762845849802
wminkowski,3,12,6,0.5019762845849802
wminkowski,3,12,7,0.5731225296442688
wminkowski,3,12,8,0.5296442687747036
wminkowski,3,12,9,0.45849802371541504
wminkowski,3,12,10,0.541501976284585
wminkowski,3,12,11,0.5335968379446641
wminkowski,3,12,12,0.5573122529644269
wminkowski,3,12,13,0.5217391304347826
wminkowski,3,12,14,0.5770750988142292
wminkowski,3,12,15,0.5019762845849802
wminkowski,3,12,16,0.5138339920948617
wminkowski,3,12,17,0.5335968379446641
wminkowski,3,12,18,0.5217391304347826
wminkowski,3,12,19,0.43873517786561267
wminkowski,3,12,20,0.6363636363636364
wminkowski,3,13,1,0.5098814229249012
wminkowski,3,13,2,0.43873517786561267
wminkowski,3,13,3,0.541501976284585
wminkowski,3,13,4,0.48221343873517786
wminkowski,3,13,5,0.4901185770750988
wminkowski,3,13,6,0.5612648221343873
wminkowski,3,13,7,0.5059288537549407
wminkowski,3,13,8,0.5533596837944664
wminkowski,3,13,9,0.44664031620553357
wminkowski,3,13,10,0.5810276679841897
