Metrics,Num_Neighbors,PCA_Components,N_Random_States,Score
euclidean,20,13,10,0.67
euclidean,20,13,15,0.64
euclidean,20,13,20,0.61
euclidean,20,15,1,0.75
euclidean,20,15,2,0.65
euclidean,20,15,3,0.66
euclidean,20,15,5,0.63
euclidean,20,15,10,0.68
euclidean,20,15,15,0.6
euclidean,20,15,20,0.62
euclidean,20,20,1,0.73
euclidean,20,20,2,0.66
euclidean,20,20,3,0.64
euclidean,20,20,5,0.62
euclidean,20,20,10,0.66
euclidean,20,20,15,0.69
euclidean,20,20,20,0.61
euclidean,20,25,1,0.75
euclidean,20,25,2,0.65
euclidean,20,25,3,0.69
euclidean,20,25,5,0.66
euclidean,20,25,10,0.67
euclidean,20,25,15,0.65
euclidean,20,25,20,0.61
euclidean,20,30,1,0.73
euclidean,20,30,2,0.66
euclidean,20,30,3,0.72
euclidean,20,30,5,0.65
euclidean,20,30,10,0.69
euclidean,20,30,15,0.67
euclidean,20,30,20,0.64
euclidean,20,35,1,0.72
euclidean,20,35,2,0.69
euclidean,20,35,3,0.7
euclidean,20,35,5,0.66
euclidean,20,35,10,0.74
euclidean,20,35,15,0.68
euclidean,20,35,20,0.63
euclidean,20,40,1,0.73
euclidean,20,40,2,0.67
euclidean,20,40,3,0.67
euclidean,20,40,5,0.68
euclidean,20,40,10,0.71
euclidean,20,40,15,0.67
euclidean,20,40,20,0.64
euclidean,20,45,1,0.71
euclidean,20,45,2,0.69
euclidean,20,45,3,0.68
euclidean,20,45,5,0.63
euclidean,20,45,10,0.72
euclidean,20,45,15,0.68
euclidean,20,45,20,0.66
euclidean,20,50,1,0.74
euclidean,20,50,2,0.7
euclidean,20,50,3,0.69
euclidean,20,50,5,0.66
euclidean,20,50,10,0.69
euclidean,20,50,15,0.67
euclidean,20,50,20,0.68
euclidean,20,55,1,0.72
euclidean,20,55,2,0.7
euclidean,20,55,3,0.7
euclidean,20,55,5,0.67
euclidean,20,55,10,0.7
euclidean,20,55,15,0.68
euclidean,20,55,20,0.66
euclidean,20,60,1,0.73
euclidean,20,60,2,0.72
euclidean,20,60,3,0.71
euclidean,20,60,5,0.65
euclidean,20,60,10,0.7
euclidean,20,60,15,0.67
euclidean,20,60,20,0.65
euclidean,20,65,1,0.73
euclidean,20,65,2,0.72
euclidean,20,65,3,0.71
euclidean,20,65,5,0.67
euclidean,20,65,10,0.67
euclidean,20,65,15,0.69
euclidean,20,65,20,0.65
euclidean,20,70,1,0.73
euclidean,20,70,2,0.72
euclidean,20,70,3,0.71
euclidean,20,70,5,0.67
euclidean,20,70,10,0.68
euclidean,20,70,15,0.67
euclidean,20,70,20,0.65
euclidean,20,75,1,0.73
euclidean,20,75,2,0.71
euclidean,20,75,3,0.71
euclidean,20,75,5,0.67
euclidean,20,75,10,0.69
euclidean,20,75,15,0.67
euclidean,20,75,20,0.63
manhattan,1,0,1,0.76
manhattan,1,0,2,0.71
manhattan,1,0,3,0.7
manhattan,1,0,5,0.76
manhattan,1,0,10,0.78
manhattan,1,0,15,0.71
manhattan,1,0,20,0.66
manhattan,1,3,1,0.42
manhattan,1,3,2,0.48
manhattan,1,3,3,0.54
manhattan,1,3,5,0.45
manhattan,1,3,10,0.47
manhattan,1,3,15,0.48
manhattan,1,3,20,0.46
manhattan,1,4,1,0.56
manhattan,1,4,2,0.42
manhattan,1,4,3,0.51
manhattan,1,4,5,0.49
manhattan,1,4,10,0.47
manhattan,1,4,15,0.43
manhattan,1,4,20,0.47
manhattan,1,5,1,0.6
manhattan,1,5,2,0.43
manhattan,1,5,3,0.55
manhattan,1,5,5,0.59
manhattan,1,5,10,0.53
manhattan,1,5,15,0.53
manhattan,1,5,20,0.47
manhattan,1,6,1,0.62
manhattan,1,6,2,0.5
manhattan,1,6,3,0.58
manhattan,1,6,5,0.54
manhattan,1,6,10,0.57
manhattan,1,6,15,0.5
manhattan,1,6,20,0.49
manhattan,1,7,1,0.61
manhattan,1,7,2,0.52
manhattan,1,7,3,0.6
manhattan,1,7,5,0.6
manhattan,1,7,10,0.55
manhattan,1,7,15,0.59
manhattan,1,7,20,0.59
manhattan,1,8,1,0.7
manhattan,1,8,2,0.58
manhattan,1,8,3,0.67
manhattan,1,8,5,0.71
manhattan,1,8,10,0.6
manhattan,1,8,15,0.63
manhattan,1,8,20,0.6
manhattan,1,9,1,0.64
manhattan,1,9,2,0.6
manhattan,1,9,3,0.71
manhattan,1,9,5,0.74
manhattan,1,9,10,0.63
manhattan,1,9,15,0.64
manhattan,1,9,20,0.63
manhattan,1,10,1,0.7
manhattan,1,10,2,0.59
manhattan,1,10,3,0.66
manhattan,1,10,5,0.66
manhattan,1,10,10,0.57
manhattan,1,10,15,0.62
manhattan,1,10,20,0.63
manhattan,1,13,1,0.71
manhattan,1,13,2,0.64
manhattan,1,13,3,0.67
manhattan,1,13,5,0.69
manhattan,1,13,10,0.65
manhattan,1,13,15,0.69
manhattan,1,13,20,0.63
manhattan,1,15,1,0.72
manhattan,1,15,2,0.67
manhattan,1,15,3,0.7
manhattan,1,15,5,0.78
manhattan,1,15,10,0.64
manhattan,1,15,15,0.7
manhattan,1,15,20,0.62
manhattan,1,20,1,0.72
manhattan,1,20,2,0.72
manhattan,1,20,3,0.74
manhattan,1,20,5,0.72
manhattan,1,20,10,0.67
manhattan,1,20,15,0.68
manhattan,1,20,20,0.67
manhattan,1,25,1,0.76
manhattan,1,25,2,0.68
manhattan,1,25,3,0.73
manhattan,1,25,5,0.77
manhattan,1,25,10,0.68
manhattan,1,25,15,0.69
manhattan,1,25,20,0.63
manhattan,1,30,1,0.76
manhattan,1,30,2,0.68
manhattan,1,30,3,0.69
manhattan,1,30,5,0.74
manhattan,1,30,10,0.65
manhattan,1,30,15,0.67
manhattan,1,30,20,0.64
manhattan,1,35,1,0.8
manhattan,1,35,2,0.67
manhattan,1,35,3,0.69
manhattan,1,35,5,0.76
manhattan,1,35,10,0.66
manhattan,1,35,15,0.7
manhattan,1,35,20,0.65
manhattan,1,40,1,0.79
manhattan,1,40,2,0.66
manhattan,1,40,3,0.71
manhattan,1,40,5,0.76
manhattan,1,40,10,0.69
manhattan,1,40,15,0.72
manhattan,1,40,20,0.68
manhattan,1,45,1,0.79
manhattan,1,45,2,0.68
manhattan,1,45,3,0.71
manhattan,1,45,5,0.77
manhattan,1,45,10,0.75
manhattan,1,45,15,0.67
manhattan,1,45,20,0.66
manhattan,1,50,1,0.77
manhattan,1,50,2,0.67
manhattan,1,50,3,0.71
manhattan,1,50,5,0.75
manhattan,1,50,10,0.75
manhattan,1,50,15,0.7
manhattan,1,50,20,0.66
manhattan,1,55,1,0.78
manhattan,1,55,2,0.7
manhattan,1,55,3,0.7
manhattan,1,55,5,0.76
manhattan,1,55,10,0.73
manhattan,1,55,15,0.73
manhattan,1,55,20,0.65
manhattan,1,60,1,0.81
manhattan,1,60,2,0.68
manhattan,1,60,3,0.73
manhattan,1,60,5,0.79
manhattan,1,60,10,0.72
manhattan,1,60,15,0.73
manhattan,1,60,20,0.62
manhattan,1,65,1,0.8
manhattan,1,65,2,0.71
manhattan,1,65,3,0.75
manhattan,1,65,5,0.75
manhattan,1,65,10,0.78
manhattan,1,65,15,0.68
manhattan,1,65,20,0.62
manhattan,1,70,1,0.81
manhattan,1,70,2,0.66
manhattan,1,70,3,0.73
manhattan,1,70,5,0.78
manhattan,1,70,10,0.74
manhattan,1,70,15,0.66
manhattan,1,70,20,0.64
manhattan,1,75,1,0.78
manhattan,1,75,2,0.66
manhattan,1,75,3,0.72
manhattan,1,75,5,0.76
manhattan,1,75,10,0.77
manhattan,1,75,15,0.69
manhattan,1,75,20,0.63
manhattan,2,0,1,0.7
manhattan,2,0,2,0.73
manhattan,2,0,3,0.68
manhattan,2,0,5,0.71
manhattan,2,0,10,0.7
manhattan,2,0,15,0.69
manhattan,2,0,20,0.73
manhattan,2,3,1,0.47
manhattan,2,3,2,0.42
manhattan,2,3,3,0.47
manhattan,2,3,5,0.46
manhattan,2,3,10,0.47
manhattan,2,3,15,0.39
manhattan,2,3,20,0.44
manhattan,2,4,1,0.55
manhattan,2,4,2,0.43
manhattan,2,4,3,0.42
manhattan,2,4,5,0.48
manhattan,2,4,10,0.48
manhattan,2,4,15,0.47
manhattan,2,4,20,0.57
manhattan,2,5,1,0.56
manhattan,2,5,2,0.47
manhattan,2,5,3,0.54
manhattan,2,5,5,0.54
manhattan,2,5,10,0.49
manhattan,2,5,15,0.48
manhattan,2,5,20,0.55
manhattan,2,6,1,0.59
manhattan,2,6,2,0.44
manhattan,2,6,3,0.57
manhattan,2,6,5,0.55
manhattan,2,6,10,0.51
manhattan,2,6,15,0.5
manhattan,2,6,20,0.54
manhattan,2,7,1,0.64
manhattan,2,7,2,0.5
manhattan,2,7,3,0.59
manhattan,2,7,5,0.58
manhattan,2,7,10,0.53
manhattan,2,7,15,0.54
manhattan,2,7,20,0.6
manhattan,2,8,1,0.68
manhattan,2,8,2,0.56
manhattan,2,8,3,0.57
manhattan,2,8,5,0.64
manhattan,2,8,10,0.52
manhattan,2,8,15,0.58
manhattan,2,8,20,0.64
manhattan,2,9,1,0.66
manhattan,2,9,2,0.59
manhattan,2,9,3,0.57
manhattan,2,9,5,0.65
manhattan,2,9,10,0.57
manhattan,2,9,15,0.61
manhattan,2,9,20,0.63
manhattan,2,10,1,0.68
manhattan,2,10,2,0.58
manhattan,2,10,3,0.6
manhattan,2,10,5,0.62
manhattan,2,10,10,0.6
manhattan,2,10,15,0.63
manhattan,2,10,20,0.63
manhattan,2,13,1,0.72
manhattan,2,13,2,0.67
manhattan,2,13,3,0.57
manhattan,2,13,5,0.64
manhattan,2,13,10,0.63
manhattan,2,13,15,0.63
manhattan,2,13,20,0.62
manhattan,2,15,1,0.68
manhattan,2,15,2,0.63
manhattan,2,15,3,0.59
manhattan,2,15,5,0.69
manhattan,2,15,10,0.57
manhattan,2,15,15,0.61
manhattan,2,15,20,0.59
manhattan,2,20,1,0.72
manhattan,2,20,2,0.64
manhattan,2,20,3,0.63
manhattan,2,20,5,0.69
manhattan,2,20,10,0.63
manhattan,2,20,15,0.64
manhattan,2,20,20,0.65
manhattan,2,25,1,0.73
manhattan,2,25,2,0.64
manhattan,2,25,3,0.64
manhattan,2,25,5,0.68
manhattan,2,25,10,0.65
manhattan,2,25,15,0.62
manhattan,2,25,20,0.61
manhattan,2,30,1,0.71
manhattan,2,30,2,0.65
manhattan,2,30,3,0.69
manhattan,2,30,5,0.67
manhattan,2,30,10,0.64
manhattan,2,30,15,0.61
manhattan,2,30,20,0.61
manhattan,2,35,1,0.73
manhattan,2,35,2,0.62
manhattan,2,35,3,0.69
manhattan,2,35,5,0.66
manhattan,2,35,10,0.72
manhattan,2,35,15,0.63
manhattan,2,35,20,0.61
manhattan,2,40,1,0.74
manhattan,2,40,2,0.65
manhattan,2,40,3,0.72
manhattan,2,40,5,0.63
manhattan,2,40,10,0.7
manhattan,2,40,15,0.64
manhattan,2,40,20,0.68
manhattan,2,45,1,0.73
manhattan,2,45,2,0.67
manhattan,2,45,3,0.69
manhattan,2,45,5,0.69
manhattan,2,45,10,0.74
manhattan,2,45,15,0.65
manhattan,2,45,20,0.7
manhattan,2,50,1,0.76
manhattan,2,50,2,0.66
manhattan,2,50,3,0.7
manhattan,2,50,5,0.69
manhattan,2,50,10,0.73
manhattan,2,50,15,0.68
manhattan,2,50,20,0.7
manhattan,2,55,1,0.76
manhattan,2,55,2,0.69
manhattan,2,55,3,0.7
manhattan,2,55,5,0.68
manhattan,2,55,10,0.7
manhattan,2,55,15,0.69
manhattan,2,55,20,0.69
manhattan,2,60,1,0.76
manhattan,2,60,2,0.65
manhattan,2,60,3,0.7
manhattan,2,60,5,0.69
manhattan,2,60,10,0.73
manhattan,2,60,15,0.71
manhattan,2,60,20,0.67
manhattan,2,65,1,0.76
manhattan,2,65,2,0.67
manhattan,2,65,3,0.71
manhattan,2,65,5,0.7
manhattan,2,65,10,0.74
manhattan,2,65,15,0.68
manhattan,2,65,20,0.68
manhattan,2,70,1,0.73
manhattan,2,70,2,0.67
manhattan,2,70,3,0.7
manhattan,2,70,5,0.69
manhattan,2,70,10,0.72
manhattan,2,70,15,0.69
manhattan,2,70,20,0.7
manhattan,2,75,1,0.75
manhattan,2,75,2,0.67
manhattan,2,75,3,0.7
manhattan,2,75,5,0.71
manhattan,2,75,10,0.73
manhattan,2,75,15,0.69
manhattan,2,75,20,0.7
manhattan,3,0,1,0.74
manhattan,3,0,2,0.65
manhattan,3,0,3,0.68
manhattan,3,0,5,0.74
manhattan,3,0,10,0.75
manhattan,3,0,15,0.67
manhattan,3,0,20,0.7
manhattan,3,3,1,0.51
manhattan,3,3,2,0.43
manhattan,3,3,3,0.52
manhattan,3,3,5,0.48
manhattan,3,3,10,0.48
manhattan,3,3,15,0.46
manhattan,3,3,20,0.47
manhattan,3,4,1,0.53
manhattan,3,4,2,0.41
manhattan,3,4,3,0.48
manhattan,3,4,5,0.5
manhattan,3,4,10,0.54
manhattan,3,4,15,0.51
manhattan,3,4,20,0.5
manhattan,3,5,1,0.68
manhattan,3,5,2,0.45
manhattan,3,5,3,0.57
manhattan,3,5,5,0.57
manhattan,3,5,10,0.58
manhattan,3,5,15,0.58
manhattan,3,5,20,0.52
manhattan,3,6,1,0.59
manhattan,3,6,2,0.49
manhattan,3,6,3,0.53
manhattan,3,6,5,0.55
manhattan,3,6,10,0.58
manhattan,3,6,15,0.56
manhattan,3,6,20,0.55
manhattan,3,7,1,0.7
manhattan,3,7,2,0.55
manhattan,3,7,3,0.59
manhattan,3,7,5,0.55
manhattan,3,7,10,0.57
manhattan,3,7,15,0.61
manhattan,3,7,20,0.59
manhattan,3,8,1,0.67
manhattan,3,8,2,0.54
manhattan,3,8,3,0.62
manhattan,3,8,5,0.6
manhattan,3,8,10,0.54
manhattan,3,8,15,0.63
manhattan,3,8,20,0.6
manhattan,3,9,1,0.72
manhattan,3,9,2,0.64
manhattan,3,9,3,0.6
manhattan,3,9,5,0.65
manhattan,3,9,10,0.62
manhattan,3,9,15,0.66
manhattan,3,9,20,0.58
manhattan,3,10,1,0.68
manhattan,3,10,2,0.6
manhattan,3,10,3,0.62
manhattan,3,10,5,0.65
manhattan,3,10,10,0.62
manhattan,3,10,15,0.65
manhattan,3,10,20,0.62
manhattan,3,13,1,0.74
manhattan,3,13,2,0.68
manhattan,3,13,3,0.64
manhattan,3,13,5,0.71
manhattan,3,13,10,0.63
manhattan,3,13,15,0.64
manhattan,3,13,20,0.6
manhattan,3,15,1,0.71
manhattan,3,15,2,0.63
manhattan,3,15,3,0.67
manhattan,3,15,5,0.73
manhattan,3,15,10,0.64
manhattan,3,15,15,0.66
manhattan,3,15,20,0.65
manhattan,3,20,1,0.77
manhattan,3,20,2,0.68
manhattan,3,20,3,0.64
manhattan,3,20,5,0.68
manhattan,3,20,10,0.65
manhattan,3,20,15,0.74
manhattan,3,20,20,0.65
manhattan,3,25,1,0.72
manhattan,3,25,2,0.65
manhattan,3,25,3,0.69
manhattan,3,25,5,0.68
manhattan,3,25,10,0.65
manhattan,3,25,15,0.69
manhattan,3,25,20,0.64
manhattan,3,30,1,0.73
manhattan,3,30,2,0.65
manhattan,3,30,3,0.65
manhattan,3,30,5,0.67
manhattan,3,30,10,0.64
manhattan,3,30,15,0.68
manhattan,3,30,20,0.62
manhattan,3,35,1,0.74
manhattan,3,35,2,0.64
manhattan,3,35,3,0.68
manhattan,3,35,5,0.69
manhattan,3,35,10,0.72
manhattan,3,35,15,0.66
manhattan,3,35,20,0.65
manhattan,3,40,1,0.71
manhattan,3,40,2,0.64
manhattan,3,40,3,0.71
manhattan,3,40,5,0.7
manhattan,3,40,10,0.73
manhattan,3,40,15,0.67
manhattan,3,40,20,0.67
manhattan,3,45,1,0.74
manhattan,3,45,2,0.65
manhattan,3,45,3,0.69
manhattan,3,45,5,0.71
manhattan,3,45,10,0.71
manhattan,3,45,15,0.66
manhattan,3,45,20,0.69
manhattan,3,50,1,0.71
manhattan,3,50,2,0.66
manhattan,3,50,3,0.69
manhattan,3,50,5,0.73
manhattan,3,50,10,0.72
manhattan,3,50,15,0.67
manhattan,3,50,20,0.67
manhattan,3,55,1,0.76
manhattan,3,55,2,0.68
manhattan,3,55,3,0.68
manhattan,3,55,5,0.71
manhattan,3,55,10,0.72
manhattan,3,55,15,0.65
manhattan,3,55,20,0.66
manhattan,3,60,1,0.74
manhattan,3,60,2,0.68
manhattan,3,60,3,0.71
manhattan,3,60,5,0.72
manhattan,3,60,10,0.73
manhattan,3,60,15,0.67
manhattan,3,60,20,0.7
manhattan,3,65,1,0.73
manhattan,3,65,2,0.66
manhattan,3,65,3,0.66
manhattan,3,65,5,0.71
manhattan,3,65,10,0.72
manhattan,3,65,15,0.64
manhattan,3,65,20,0.68
manhattan,3,70,1,0.75
manhattan,3,70,2,0.68
manhattan,3,70,3,0.68
manhattan,3,70,5,0.73
manhattan,3,70,10,0.73
manhattan,3,70,15,0.65
manhattan,3,70,20,0.69
manhattan,3,75,1,0.76
manhattan,3,75,2,0.67
manhattan,3,75,3,0.67
manhattan,3,75,5,0.72
manhattan,3,75,10,0.77
manhattan,3,75,15,0.64
manhattan,3,75,20,0.69
manhattan,4,0,1,0.72
manhattan,4,0,2,0.68
manhattan,4,0,3,0.69
manhattan,4,0,5,0.74
manhattan,4,0,10,0.73
manhattan,4,0,15,0.72
manhattan,4,0,20,0.68
manhattan,4,3,1,0.49
manhattan,4,3,2,0.47
manhattan,4,3,3,0.55
manhattan,4,3,5,0.5
manhattan,4,3,10,0.51
manhattan,4,3,15,0.49
manhattan,4,3,20,0.45
manhattan,4,4,1,0.55
manhattan,4,4,2,0.45
manhattan,4,4,3,0.48
manhattan,4,4,5,0.55
manhattan,4,4,10,0.53
manhattan,4,4,15,0.51
manhattan,4,4,20,0.56
manhattan,4,5,1,0.63
manhattan,4,5,2,0.52
manhattan,4,5,3,0.57
manhattan,4,5,5,0.6
manhattan,4,5,10,0.56
manhattan,4,5,15,0.58
manhattan,4,5,20,0.51
manhattan,4,6,1,0.62
manhattan,4,6,2,0.53
manhattan,4,6,3,0.55
manhattan,4,6,5,0.55
manhattan,4,6,10,0.54
manhattan,4,6,15,0.54
manhattan,4,6,20,0.56
manhattan,4,7,1,0.7
manhattan,4,7,2,0.61
manhattan,4,7,3,0.59
manhattan,4,7,5,0.59
manhattan,4,7,10,0.62
manhattan,4,7,15,0.59
manhattan,4,7,20,0.64
manhattan,4,8,1,0.71
manhattan,4,8,2,0.63
manhattan,4,8,3,0.59
manhattan,4,8,5,0.68
manhattan,4,8,10,0.59
manhattan,4,8,15,0.6
manhattan,4,8,20,0.61
manhattan,4,9,1,0.74
manhattan,4,9,2,0.64
manhattan,4,9,3,0.64
manhattan,4,9,5,0.66
manhattan,4,9,10,0.63
manhattan,4,9,15,0.68
manhattan,4,9,20,0.65
manhattan,4,10,1,0.7
manhattan,4,10,2,0.63
manhattan,4,10,3,0.66
manhattan,4,10,5,0.71
manhattan,4,10,10,0.63
manhattan,4,10,15,0.67
manhattan,4,10,20,0.63
manhattan,4,13,1,0.76
manhattan,4,13,2,0.66
manhattan,4,13,3,0.69
manhattan,4,13,5,0.75
manhattan,4,13,10,0.66
manhattan,4,13,15,0.67
manhattan,4,13,20,0.62
manhattan,4,15,1,0.78
manhattan,4,15,2,0.7
manhattan,4,15,3,0.66
manhattan,4,15,5,0.79
manhattan,4,15,10,0.66
manhattan,4,15,15,0.69
manhattan,4,15,20,0.65
manhattan,4,20,1,0.79
manhattan,4,20,2,0.7
manhattan,4,20,3,0.65
manhattan,4,20,5,0.73
manhattan,4,20,10,0.69
manhattan,4,20,15,0.73
manhattan,4,20,20,0.67
manhattan,4,25,1,0.72
manhattan,4,25,2,0.68
manhattan,4,25,3,0.7
manhattan,4,25,5,0.72
manhattan,4,25,10,0.69
manhattan,4,25,15,0.72
manhattan,4,25,20,0.63
manhattan,4,30,1,0.76
manhattan,4,30,2,0.66
manhattan,4,30,3,0.65
manhattan,4,30,5,0.72
manhattan,4,30,10,0.7
manhattan,4,30,15,0.66
manhattan,4,30,20,0.66
manhattan,4,35,1,0.73
manhattan,4,35,2,0.68
manhattan,4,35,3,0.71
manhattan,4,35,5,0.72
manhattan,4,35,10,0.77
manhattan,4,35,15,0.69
manhattan,4,35,20,0.67
manhattan,4,40,1,0.73
manhattan,4,40,2,0.68
manhattan,4,40,3,0.67
manhattan,4,40,5,0.72
manhattan,4,40,10,0.75
manhattan,4,40,15,0.66
manhattan,4,40,20,0.67
manhattan,4,45,1,0.73
manhattan,4,45,2,0.68
manhattan,4,45,3,0.68
manhattan,4,45,5,0.69
manhattan,4,45,10,0.71
manhattan,4,45,15,0.67
manhattan,4,45,20,0.68
manhattan,4,50,1,0.74
manhattan,4,50,2,0.66
manhattan,4,50,3,0.64
manhattan,4,50,5,0.74
manhattan,4,50,10,0.7
manhattan,4,50,15,0.67
manhattan,4,50,20,0.7
manhattan,4,55,1,0.75
manhattan,4,55,2,0.69
manhattan,4,55,3,0.68
manhattan,4,55,5,0.7
manhattan,4,55,10,0.7
manhattan,4,55,15,0.68
manhattan,4,55,20,0.66
manhattan,4,60,1,0.74
manhattan,4,60,2,0.7
manhattan,4,60,3,0.69
manhattan,4,60,5,0.68
manhattan,4,60,10,0.7
manhattan,4,60,15,0.67
manhattan,4,60,20,0.69
manhattan,4,65,1,0.73
manhattan,4,65,2,0.69
manhattan,4,65,3,0.68
manhattan,4,65,5,0.7
manhattan,4,65,10,0.71
manhattan,4,65,15,0.69
manhattan,4,65,20,0.69
manhattan,4,70,1,0.73
manhattan,4,70,2,0.69
manhattan,4,70,3,0.69
manhattan,4,70,5,0.7
manhattan,4,70,10,0.73
manhattan,4,70,15,0.66
manhattan,4,70,20,0.69
manhattan,4,75,1,0.74
manhattan,4,75,2,0.69
manhattan,4,75,3,0.69
manhattan,4,75,5,0.68
manhattan,4,75,10,0.72
manhattan,4,75,15,0.68
manhattan,4,75,20,0.69
manhattan,5,0,1,0.78
manhattan,5,0,2,0.67
manhattan,5,0,3,0.71
manhattan,5,0,5,0.75
manhattan,5,0,10,0.76
manhattan,5,0,15,0.72
manhattan,5,0,20,0.67
manhattan,5,3,1,0.51
manhattan,5,3,2,0.47
manhattan,5,3,3,0.49
manhattan,5,3,5,0.5
manhattan,5,3,10,0.49
manhattan,5,3,15,0.46
manhattan,5,3,20,0.49
manhattan,5,4,1,0.56
manhattan,5,4,2,0.46
manhattan,5,4,3,0.46
manhattan,5,4,5,0.54
manhattan,5,4,10,0.53
manhattan,5,4,15,0.57
manhattan,5,4,20,0.57
manhattan,5,5,1,0.61
manhattan,5,5,2,0.51
manhattan,5,5,3,0.58
manhattan,5,5,5,0.56
manhattan,5,5,10,0.59
manhattan,5,5,15,0.63
manhattan,5,5,20,0.55
manhattan,5,6,1,0.68
manhattan,5,6,2,0.53
manhattan,5,6,3,0.6
manhattan,5,6,5,0.51
manhattan,5,6,10,0.56
manhattan,5,6,15,0.58
manhattan,5,6,20,0.55
manhattan,5,7,1,0.69
manhattan,5,7,2,0.64
manhattan,5,7,3,0.64
manhattan,5,7,5,0.59
manhattan,5,7,10,0.65
manhattan,5,7,15,0.61
manhattan,5,7,20,0.65
manhattan,5,8,1,0.72
manhattan,5,8,2,0.63
manhattan,5,8,3,0.66
manhattan,5,8,5,0.64
manhattan,5,8,10,0.64
manhattan,5,8,15,0.65
manhattan,5,8,20,0.61
manhattan,5,9,1,0.76
manhattan,5,9,2,0.63
manhattan,5,9,3,0.62
manhattan,5,9,5,0.66
manhattan,5,9,10,0.64
manhattan,5,9,15,0.67
manhattan,5,9,20,0.62
manhattan,5,10,1,0.72
manhattan,5,10,2,0.6
manhattan,5,10,3,0.64
manhattan,5,10,5,0.68
manhattan,5,10,10,0.64
manhattan,5,10,15,0.65
manhattan,5,10,20,0.66
manhattan,5,13,1,0.74
manhattan,5,13,2,0.64
manhattan,5,13,3,0.67
manhattan,5,13,5,0.74
manhattan,5,13,10,0.67
manhattan,5,13,15,0.67
manhattan,5,13,20,0.61
manhattan,5,15,1,0.74
manhattan,5,15,2,0.69
manhattan,5,15,3,0.69
manhattan,5,15,5,0.73
manhattan,5,15,10,0.66
manhattan,5,15,15,0.68
manhattan,5,15,20,0.62
manhattan,5,20,1,0.81
manhattan,5,20,2,0.67
manhattan,5,20,3,0.65
manhattan,5,20,5,0.7
manhattan,5,20,10,0.69
manhattan,5,20,15,0.71
manhattan,5,20,20,0.63
manhattan,5,25,1,0.77
manhattan,5,25,2,0.65
manhattan,5,25,3,0.66
manhattan,5,25,5,0.7
manhattan,5,25,10,0.69
manhattan,5,25,15,0.68
manhattan,5,25,20,0.63
manhattan,5,30,1,0.77
manhattan,5,30,2,0.67
manhattan,5,30,3,0.66
manhattan,5,30,5,0.67
manhattan,5,30,10,0.73
manhattan,5,30,15,0.67
manhattan,5,30,20,0.62
manhattan,5,35,1,0.79
manhattan,5,35,2,0.67
manhattan,5,35,3,0.66
manhattan,5,35,5,0.67
manhattan,5,35,10,0.77
manhattan,5,35,15,0.66
manhattan,5,35,20,0.65
manhattan,5,40,1,0.74
manhattan,5,40,2,0.67
manhattan,5,40,3,0.65
manhattan,5,40,5,0.71
manhattan,5,40,10,0.72
manhattan,5,40,15,0.69
manhattan,5,40,20,0.67
manhattan,5,45,1,0.74
manhattan,5,45,2,0.71
manhattan,5,45,3,0.67
manhattan,5,45,5,0.68
manhattan,5,45,10,0.73
manhattan,5,45,15,0.67
manhattan,5,45,20,0.68
manhattan,5,50,1,0.78
manhattan,5,50,2,0.73
manhattan,5,50,3,0.67
manhattan,5,50,5,0.71
manhattan,5,50,10,0.71
manhattan,5,50,15,0.66
manhattan,5,50,20,0.66
manhattan,5,55,1,0.78
manhattan,5,55,2,0.71
manhattan,5,55,3,0.68
manhattan,5,55,5,0.69
manhattan,5,55,10,0.72
manhattan,5,55,15,0.68
manhattan,5,55,20,0.64
manhattan,5,60,1,0.78
manhattan,5,60,2,0.7
manhattan,5,60,3,0.7
manhattan,5,60,5,0.68
manhattan,5,60,10,0.67
manhattan,5,60,15,0.67
manhattan,5,60,20,0.69
manhattan,5,65,1,0.81
manhattan,5,65,2,0.72
manhattan,5,65,3,0.7
manhattan,5,65,5,0.69
manhattan,5,65,10,0.73
manhattan,5,65,15,0.67
manhattan,5,65,20,0.7
manhattan,5,70,1,0.78
manhattan,5,70,2,0.68
manhattan,5,70,3,0.7
manhattan,5,70,5,0.69
manhattan,5,70,10,0.73
manhattan,5,70,15,0.67
manhattan,5,70,20,0.63
manhattan,5,75,1,0.75
manhattan,5,75,2,0.71
manhattan,5,75,3,0.71
manhattan,5,75,5,0.67
manhattan,5,75,10,0.71
manhattan,5,75,15,0.69
manhattan,5,75,20,0.63
manhattan,6,0,1,0.78
manhattan,6,0,2,0.65
manhattan,6,0,3,0.66
manhattan,6,0,5,0.71
manhattan,6,0,10,0.77
manhattan,6,0,15,0.71
manhattan,6,0,20,0.66
manhattan,6,3,1,0.54
manhattan,6,3,2,0.49
manhattan,6,3,3,0.47
manhattan,6,3,5,0.47
manhattan,6,3,10,0.52
manhattan,6,3,15,0.47
manhattan,6,3,20,0.44
manhattan,6,4,1,0.58
manhattan,6,4,2,0.5
manhattan,6,4,3,0.53
manhattan,6,4,5,0.5
manhattan,6,4,10,0.54
manhattan,6,4,15,0.55
manhattan,6,4,20,0.56
manhattan,6,5,1,0.61
manhattan,6,5,2,0.54
manhattan,6,5,3,0.56
manhattan,6,5,5,0.55
manhattan,6,5,10,0.58
manhattan,6,5,15,0.56
manhattan,6,5,20,0.53
manhattan,6,6,1,0.67
manhattan,6,6,2,0.56
manhattan,6,6,3,0.63
manhattan,6,6,5,0.52
